host_ts,topic,payload_len,payload
2026-07-17T06:08:00,health_monitor/node_2/cs_ppg,312,"{""ts"":323660,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.7000,0.7541,0.8046,0.8490,0.8851,0.9110,0.9254,0.9273,0.9165,0.8933,0.8584,0.8134,0.7601,0.7007,0.6379,0.5742,0.5126,0.4556,0.4057,0.3649,0.3350,0.3172,0.3120,0.3195,0.3391,0.3697,0.4097,0.4571,0.5094,0.5643,0.6189,0.6707]}"
2026-07-17T06:08:01,health_monitor/node_1/cs_imu,1515,"{""ts"":323819,""finger"":true,""mean_ax"":0.1000,""ax"":[3.3100,3.3458,3.3805,3.4128,3.4419,3.4667,3.4864,3.5004,3.5083,3.5098,3.5048,3.4935,3.4763,3.4537,3.4265,3.3955,3.3617,3.3263,3.2904,3.2550,3.2215,3.1908,3.1640,3.1419,3.1252,3.1145,3.1101,3.1122,3.1206,3.1352,3.1554,3.1807],""mean_ay"":0.2000,""ay"":[3.5783,3.5949,3.6056,3.6099,3.6078,3.5993,3.5846,3.5644,3.5391,3.5097,3.4770,3.4422,3.4063,3.3706,3.3361,3.3040,3.2754,3.2511,3.2319,3.2185,3.2113,3.2105,3.2161,3.2280,3.2458,3.2689,3.2965,3.3279,3.3618,3.3974,3.4333,3.4685],""mean_az"":0.3000,""az"":[3.6919,3.6740,3.6509,3.6232,3.5918,3.5578,3.5223,3.4864,3.4512,3.4179,3.3876,3.3613,3.3397,3.3237,3.3137,3.3100,3.3128,3.3220,3.3372,3.3580,3.3837,3.4136,3.4465,3.4815,3.5174,3.5530,3.5873,3.6191,3.6473,3.6711,3.6897,3.7025],""mean_gx"":0.4000,""gx"":[3.6382,3.6023,3.5667,3.5324,3.5007,3.4724,3.4487,3.4301,3.4174,3.4109,3.4108,3.4171,3.4297,3.4481,3.4718,3.4999,3.5315,3.5657,3.6014,3.6373,3.6723,3.7053,3.7353,3.7612,3.7822,3.7976,3.8070,3.8100,3.8065,3.7968,3.7809,3.7596],""mean_gy"":0.5000,""gy"":[3.5586,3.5377,3.5223,3.5130,3.5100,3.5135,3.5234,3.5392,3.5606,3.5869,3.6171,3.6503,3.6854,3.7214,3.7569,3.7910,3.8224,3.8502,3.8735,3.8915,3.9036,3.9095,3.9089,3.9019,3.8887,3.8697,3.8456,3.8170,3.7851,3.7507,3.7150,3.6791],""mean_gz"":0.6000,""gz"":[3.6182,3.6315,3.6505,3.6747,3.7032,3.7352,3.7696,3.8054,3.8412,3.8761,3.9088,3.9384,3.9637,3.9842,3.9989,4.0076,4.0099,4.0058,3.9953,3.9788,3.9569,3.9302,3.8996,3.8662,3.8309,3.7950,3.7595,3.7257,3.6946,3.6672,3.6444,3.6270]}"
2026-07-17T06:08:03,health_monitor/node_2/cs_ppg,312,"{""ts"":326676,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.7100,0.7641,0.8146,0.8590,0.8951,0.9210,0.9354,0.9373,0.9265,0.9033,0.8684,0.8234,0.7701,0.7107,0.6479,0.5842,0.5226,0.4656,0.4157,0.3749,0.3450,0.3272,0.3220,0.3295,0.3491,0.3797,0.4197,0.4671,0.5194,0.5743,0.6289,0.6807]}"
2026-07-17T06:08:04,health_monitor/node_1/cs_imu,1515,"{""ts"":326849,""finger"":true,""mean_ax"":0.1000,""ax"":[3.3400,3.3758,3.4105,3.4428,3.4719,3.4967,3.5164,3.5304,3.5383,3.5398,3.5348,3.5235,3.5063,3.4837,3.4565,3.4255,3.3917,3.3563,3.3204,3.2850,3.2515,3.2208,3.1940,3.1719,3.1552,3.1445,3.1401,3.1422,3.1506,3.1652,3.1854,3.2107],""mean_ay"":0.2000,""ay"":[3.6083,3.6249,3.6356,3.6399,3.6378,3.6293,3.6146,3.5944,3.5691,3.5397,3.5070,3.4722,3.4363,3.4006,3.3661,3.3340,3.3054,3.2811,3.2619,3.2485,3.2413,3.2405,3.2461,3.2580,3.2758,3.2989,3.3265,3.3579,3.3918,3.4274,3.4633,3.4985],""mean_az"":0.3000,""az"":[3.7219,3.7040,3.6809,3.6532,3.6218,3.5878,3.5523,3.5164,3.4812,3.4479,3.4176,3.3913,3.3697,3.3537,3.3437,3.3400,3.3428,3.3520,3.3672,3.3880,3.4137,3.4436,3.4765,3.5115,3.5474,3.5830,3.6173,3.6491,3.6773,3.7011,3.7197,3.7325],""mean_gx"":0.4000,""gx"":[3.6682,3.6323,3.5967,3.5624,3.5307,3.5024,3.4787,3.4601,3.4474,3.4409,3.4408,3.4471,3.4597,3.4781,3.5018,3.5299,3.5615,3.5957,3.6314,3.6673,3.7023,3.7353,3.7653,3.7912,3.8122,3.8276,3.8370,3.8400,3.8365,3.8268,3.8109,3.7896],""mean_gy"":0.5000,""gy"":[3.5886,3.5677,3.5523,3.5430,3.5400,3.5435,3.5534,3.5692,3.5906,3.6169,3.6471,3.6803,3.7154,3.7514,3.7869,3.8210,3.8524,3.8802,3.9035,3.9215,3.9336,3.9395,3.9389,3.9319,3.9187,3.8997,3.8756,3.8470,3.8151,3.7807,3.7450,3.7091],""mean_gz"":0.6000,""gz"":[3.6482,3.6615,3.6805,3.7047,3.7332,3.7652,3.7996,3.8354,3.8712,3.9061,3.9388,3.9684,3.9937,4.0142,4.0289,4.0376,4.0399,4.0358,4.0253,4.0088,3.9869,3.9602,3.9296,3.8962,3.8609,3.8250,3.7895,3.7557,3.7246,3.6972,3.6744,3.6570]}"
2026-07-17T06:08:06,health_monitor/node_2/cs_ppg,312,"{""ts"":329697,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.7200,0.7741,0.8246,0.8690,0.9051,0.9310,0.9454,0.9473,0.9365,0.9133,0.8784,0.8334,0.7801,0.7207,0.6579,0.5942,0.5326,0.4756,0.4257,0.3849,0.3550,0.3372,0.3320,0.3395,0.3591,0.3897,0.4297,0.4771,0.5294,0.5843,0.6389,0.6907]}"
2026-07-17T06:08:07,health_monitor/node_1/cs_imu,1515,"{""ts"":329883,""finger"":true,""mean_ax"":0.1000,""ax"":[3.3700,3.4058,3.4405,3.4728,3.5019,3.5267,3.5464,3.5604,3.5683,3.5698,3.5648,3.5535,3.5363,3.5137,3.4865,3.4555,3.4217,3.3863,3.3504,3.3150,3.2815,3.2508,3.2240,3.2019,3.1852,3.1745,3.1701,3.1722,3.1806,3.1952,3.2154,3.2407],""mean_ay"":0.2000,""ay"":[3.6383,3.6549,3.6656,3.6699,3.6678,3.6593,3.6446,3.6244,3.5991,3.5697,3.5370,3.5022,3.4663,3.4306,3.3961,3.3640,3.3354,3.3111,3.2919,3.2785,3.2713,3.2705,3.2761,3.2880,3.3058,3.3289,3.3565,3.3879,3.4218,3.4574,3.4933,3.5285],""mean_az"":0.3000,""az"":[3.7519,3.7340,3.7109,3.6832,3.6518,3.6178,3.5823,3.5464,3.5112,3.4779,3.4476,3.4213,3.3997,3.3837,3.3737,3.3700,3.3728,3.3820,3.3972,3.4180,3.4437,3.4736,3.5065,3.5415,3.5774,3.6130,3.6473,3.6791,3.7073,3.7311,3.7497,3.7625],""mean_gx"":0.4000,""gx"":[3.6982,3.6623,3.6267,3.5924,3.5607,3.5324,3.5087,3.4901,3.4774,3.4709,3.4708,3.4771,3.4897,3.5081,3.5318,3.5599,3.5915,3.6257,3.6614,3.6973,3.7323,3.7653,3.7953,3.8212,3.8422,3.8576,3.8670,3.8700,3.8665,3.8568,3.8409,3.8196],""mean_gy"":0.5000,""gy"":[3.6186,3.5977,3.5823,3.5730,3.5700,3.5735,3.5834,3.5992,3.6206,3.6469,3.6771,3.7103,3.7454,3.7814,3.8169,3.8510,3.8824,3.9102,3.9335,3.9515,3.9636,3.9695,3.9689,3.9619,3.9487,3.9297,3.9056,3.8770,3.8451,3.8107,3.7750,3.7391],""mean_gz"":0.6000,""gz"":[3.6782,3.6915,3.7105,3.7347,3.7632,3.7952,3.8296,3.8654,3.9012,3.9361,3.9688,3.9984,4.0237,4.0442,4.0589,4.0676,4.0699,4.0658,4.0553,4.0388,4.0169,3.9902,3.9596,3.9262,3.8909,3.8550,3.8195,3.7857,3.7546,3.7272,3.7044,3.6870]}"
2026-07-17T06:08:09,health_monitor/node_2/cs_ppg,312,"{""ts"":332726,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6300,0.6841,0.7346,0.7790,0.8151,0.8410,0.8554,0.8573,0.8465,0.8233,0.7884,0.7434,0.6901,0.6307,0.5679,0.5042,0.4426,0.3856,0.3357,0.2949,0.2650,0.2472,0.2420,0.2495,0.2691,0.2997,0.3397,0.3871,0.4394,0.4943,0.5489,0.6007]}"
2026-07-17T06:08:10,health_monitor/node_1/cs_imu,1515,"{""ts"":332916,""finger"":true,""mean_ax"":0.1000,""ax"":[3.4000,3.4358,3.4705,3.5028,3.5319,3.5567,3.5764,3.5904,3.5983,3.5998,3.5948,3.5835,3.5663,3.5437,3.5165,3.4855,3.4517,3.4163,3.3804,3.3450,3.3115,3.2808,3.2540,3.2319,3.2152,3.2045,3.2001,3.2022,3.2106,3.2252,3.2454,3.2707],""mean_ay"":0.2000,""ay"":[3.6683,3.6849,3.6956,3.6999,3.6978,3.6893,3.6746,3.6544,3.6291,3.5997,3.5670,3.5322,3.4963,3.4606,3.4261,3.3940,3.3654,3.3411,3.3219,3.3085,3.3013,3.3005,3.3061,3.3180,3.3358,3.3589,3.3865,3.4179,3.4518,3.4874,3.5233,3.5585],""mean_az"":0.3000,""az"":[3.7819,3.7640,3.7409,3.7132,3.6818,3.6478,3.6123,3.5764,3.5412,3.5079,3.4776,3.4513,3.4297,3.4137,3.4037,3.4000,3.4028,3.4120,3.4272,3.4480,3.4737,3.5036,3.5365,3.5715,3.6074,3.6430,3.6773,3.7091,3.7373,3.7611,3.7797,3.7925],""mean_gx"":0.4000,""gx"":[3.7282,3.6923,3.6567,3.6224,3.5907,3.5624,3.5387,3.5201,3.5074,3.5009,3.5008,3.5071,3.5197,3.5381,3.5618,3.5899,3.6215,3.6557,3.6914,3.7273,3.7623,3.7953,3.8253,3.8512,3.8722,3.8876,3.8970,3.9000,3.8965,3.8868,3.8709,3.8496],""mean_gy"":0.5000,""gy"":[3.6486,3.6277,3.6123,3.6030,3.6000,3.6035,3.6134,3.6292,3.6506,3.6769,3.7071,3.7403,3.7754,3.8114,3.8469,3.8810,3.9124,3.9402,3.9635,3.9815,3.9936,3.9995,3.9989,3.9919,3.9787,3.9597,3.9356,3.9070,3.8751,3.8407,3.8050,3.7691],""mean_gz"":0.6000,""gz"":[3.7082,3.7215,3.7405,3.7647,3.7932,3.8252,3.8596,3.8954,3.9312,3.9661,3.9988,4.0284,4.0537,4.0742,4.0889,4.0976,4.0999,4.0958,4.0853,4.0688,4.0469,4.0202,3.9896,3.9562,3.9209,3.8850,3.8495,3.8157,3.7846,3.7572,3.7344,3.7170]}"
2026-07-17T06:08:12,health_monitor/node_2/cs_ppg,312,"{""ts"":335748,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6400,0.6941,0.7446,0.7890,0.8251,0.8510,0.8654,0.8673,0.8565,0.8333,0.7984,0.7534,0.7001,0.6407,0.5779,0.5142,0.4526,0.3956,0.3457,0.3049,0.2750,0.2572,0.2520,0.2595,0.2791,0.3097,0.3497,0.3971,0.4494,0.5043,0.5589,0.6107]}"
2026-07-17T06:08:13,health_monitor/node_1/cs_imu,1515,"{""ts"":335946,""finger"":true,""mean_ax"":0.1000,""ax"":[3.4300,3.4658,3.5005,3.5328,3.5619,3.5867,3.6064,3.6204,3.6283,3.6298,3.6248,3.6135,3.5963,3.5737,3.5465,3.5155,3.4817,3.4463,3.4104,3.3750,3.3415,3.3108,3.2840,3.2619,3.2452,3.2345,3.2301,3.2322,3.2406,3.2552,3.2754,3.3007],""mean_ay"":0.2000,""ay"":[3.6983,3.7149,3.7256,3.7299,3.7278,3.7193,3.7046,3.6844,3.6591,3.6297,3.5970,3.5622,3.5263,3.4906,3.4561,3.4240,3.3954,3.3711,3.3519,3.3385,3.3313,3.3305,3.3361,3.3480,3.3658,3.3889,3.4165,3.4479,3.4818,3.5174,3.5533,3.5885],""mean_az"":0.3000,""az"":[3.8119,3.7940,3.7709,3.7432,3.7118,3.6778,3.6423,3.6064,3.5712,3.5379,3.5076,3.4813,3.4597,3.4437,3.4337,3.4300,3.4328,3.4420,3.4572,3.4780,3.5037,3.5336,3.5665,3.6015,3.6374,3.6730,3.7073,3.7391,3.7673,3.7911,3.8097,3.8225],""mean_gx"":0.4000,""gx"":[3.7582,3.7223,3.6867,3.6524,3.6207,3.5924,3.5687,3.5501,3.5374,3.5309,3.5308,3.5371,3.5497,3.5681,3.5918,3.6199,3.6515,3.6857,3.7214,3.7573,3.7923,3.8253,3.8553,3.8812,3.9022,3.9176,3.9270,3.9300,3.9265,3.9168,3.9009,3.8796],""mean_gy"":0.5000,""gy"":[3.6786,3.6577,3.6423,3.6330,3.6300,3.6335,3.6434,3.6592,3.6806,3.7069,3.7371,3.7703,3.8054,3.8414,3.8769,3.9110,3.9424,3.9702,3.9935,4.0115,4.0236,4.0295,4.0289,4.0219,4.0087,3.9897,3.9656,3.9370,3.9051,3.8707,3.8350,3.7991],""mean_gz"":0.6000,""gz"":[3.7382,3.7515,3.7705,3.7947,3.8232,3.8552,3.8896,3.9254,3.9612,3.9961,4.0288,4.0584,4.0837,4.1042,4.1189,4.1276,4.1299,4.1258,4.1153,4.0988,4.0769,4.0502,4.0196,3.9862,3.9509,3.9150,3.8795,3.8457,3.8146,3.7872,3.7644,3.7470]}"
2026-07-17T06:08:15,health_monitor/node_2/cs_ppg,312,"{""ts"":338784,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6500,0.7041,0.7546,0.7990,0.8351,0.8610,0.8754,0.8773,0.8665,0.8433,0.8084,0.7634,0.7101,0.6507,0.5879,0.5242,0.4626,0.4056,0.3557,0.3149,0.2850,0.2672,0.2620,0.2695,0.2891,0.3197,0.3597,0.4071,0.4594,0.5143,0.5689,0.6207]}"
2026-07-17T06:08:16,health_monitor/node_1/cs_imu,1515,"{""ts"":338975,""finger"":true,""mean_ax"":0.1000,""ax"":[3.4600,3.4958,3.5305,3.5628,3.5919,3.6167,3.6364,3.6504,3.6583,3.6598,3.6548,3.6435,3.6263,3.6037,3.5765,3.5455,3.5117,3.4763,3.4404,3.4050,3.3715,3.3408,3.3140,3.2919,3.2752,3.2645,3.2601,3.2622,3.2706,3.2852,3.3054,3.3307],""mean_ay"":0.2000,""ay"":[3.7283,3.7449,3.7556,3.7599,3.7578,3.7493,3.7346,3.7144,3.6891,3.6597,3.6270,3.5922,3.5563,3.5206,3.4861,3.4540,3.4254,3.4011,3.3819,3.3685,3.3613,3.3605,3.3661,3.3780,3.3958,3.4189,3.4465,3.4779,3.5118,3.5474,3.5833,3.6185],""mean_az"":0.3000,""az"":[3.8419,3.8240,3.8009,3.7732,3.7418,3.7078,3.6723,3.6364,3.6012,3.5679,3.5376,3.5113,3.4897,3.4737,3.4637,3.4600,3.4628,3.4720,3.4872,3.5080,3.5337,3.5636,3.5965,3.6315,3.6674,3.7030,3.7373,3.7691,3.7973,3.8211,3.8397,3.8525],""mean_gx"":0.4000,""gx"":[3.7882,3.7523,3.7167,3.6824,3.6507,3.6224,3.5987,3.5801,3.5674,3.5609,3.5608,3.5671,3.5797,3.5981,3.6218,3.6499,3.6815,3.7157,3.7514,3.7873,3.8223,3.8553,3.8853,3.9112,3.9322,3.9476,3.9570,3.9600,3.9565,3.9468,3.9309,3.9096],""mean_gy"":0.5000,""gy"":[3.7086,3.6877,3.6723,3.6630,3.6600,3.6635,3.6734,3.6892,3.7106,3.7369,3.7671,3.8003,3.8354,3.8714,3.9069,3.9410,3.9724,4.0002,4.0235,4.0415,4.0536,4.0595,4.0589,4.0519,4.0387,4.0197,3.9956,3.9670,3.9351,3.9007,3.8650,3.8291],""mean_gz"":0.6000,""gz"":[3.7682,3.7815,3.8005,3.8247,3.8532,3.8852,3.9196,3.9554,3.9912,4.0261,4.0588,4.0884,4.1137,4.1342,4.1489,4.1576,4.1599,4.1558,4.1453,4.1288,4.1069,4.0802,4.0496,4.0162,3.9809,3.9450,3.9095,3.8757,3.8446,3.8172,3.7944,3.7770]}"
2026-07-17T06:08:18,health_monitor/node_2/cs_ppg,312,"{""ts"":341805,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6600,0.7141,0.7646,0.8090,0.8451,0.8710,0.8854,0.8873,0.8765,0.8533,0.8184,0.7734,0.7201,0.6607,0.5979,0.5342,0.4726,0.4156,0.3657,0.3249,0.2950,0.2772,0.2720,0.2795,0.2991,0.3297,0.3697,0.4171,0.4694,0.5243,0.5789,0.6307]}"
2026-07-17T06:08:19,health_monitor/node_1/cs_imu,1530,"{""ts"":342005,""finger"":true,""mean_ax"":0.1000,""ax"":[3.4900,3.5258,3.5605,3.5928,3.6219,3.6467,3.6664,3.6804,3.6883,3.6898,3.6848,3.6735,3.6563,3.6337,3.6065,3.5755,3.5417,3.5063,3.4704,3.4350,3.4015,3.3708,3.3440,3.3219,3.3052,3.2945,3.2901,3.2922,3.3006,3.3152,3.3354,3.3607],""mean_ay"":0.2000,""ay"":[3.7583,3.7749,3.7856,3.7899,3.7878,3.7793,3.7646,3.7444,3.7191,3.6897,3.6570,3.6222,3.5863,3.5506,3.5161,3.4840,3.4554,3.4311,3.4119,3.3985,3.3913,3.3905,3.3961,3.4080,3.4258,3.4489,3.4765,3.5079,3.5418,3.5774,3.6133,3.6485],""mean_az"":0.3000,""az"":[3.8719,3.8540,3.8309,3.8032,3.7718,3.7378,3.7023,3.6664,3.6312,3.5979,3.5676,3.5413,3.5197,3.5037,3.4937,3.4900,3.4928,3.5020,3.5172,3.5380,3.5637,3.5936,3.6265,3.6615,3.6974,3.7330,3.7673,3.7991,3.8273,3.8511,3.8697,3.8825],""mean_gx"":0.4000,""gx"":[3.8182,3.7823,3.7467,3.7124,3.6807,3.6524,3.6287,3.6101,3.5974,3.5909,3.5908,3.5971,3.6097,3.6281,3.6518,3.6799,3.7115,3.7457,3.7814,3.8173,3.8523,3.8853,3.9153,3.9412,3.9622,3.9776,3.9870,3.9900,3.9865,3.9768,3.9609,3.9396],""mean_gy"":0.5000,""gy"":[3.7386,3.7177,3.7023,3.6930,3.6900,3.6935,3.7034,3.7192,3.7406,3.7669,3.7971,3.8303,3.8654,3.9014,3.9369,3.9710,4.0024,4.0302,4.0535,4.0715,4.0836,4.0895,4.0889,4.0819,4.0687,4.0497,4.0256,3.9970,3.9651,3.9307,3.8950,3.8591],""mean_gz"":0.6000,""gz"":[3.7982,3.8115,3.8305,3.8547,3.8832,3.9152,3.9496,3.9854,4.0212,4.0561,4.0888,4.1184,4.1437,4.1642,4.1789,4.1876,4.1899,4.1858,4.1753,4.1588,4.1369,4.1102,4.0796,4.0462,4.0109,3.9750,3.9395,3.9057,3.8746,3.8472,3.8244,3.8070],""relayed_by"":2}"
2026-07-17T06:08:21,health_monitor/node_2/cs_ppg,312,"{""ts"":344829,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6700,0.7241,0.7746,0.8190,0.8551,0.8810,0.8954,0.8973,0.8865,0.8633,0.8284,0.7834,0.7301,0.6707,0.6079,0.5442,0.4826,0.4256,0.3757,0.3349,0.3050,0.2872,0.2820,0.2895,0.3091,0.3397,0.3797,0.4271,0.4794,0.5343,0.5889,0.6407]}"
2026-07-17T06:08:22,health_monitor/node_1/cs_imu,1530,"{""ts"":345032,""finger"":true,""mean_ax"":0.1000,""ax"":[3.5200,3.5558,3.5905,3.6228,3.6519,3.6767,3.6964,3.7104,3.7183,3.7198,3.7148,3.7035,3.6863,3.6637,3.6365,3.6055,3.5717,3.5363,3.5003,3.4650,3.4315,3.4008,3.3740,3.3519,3.3352,3.3245,3.3201,3.3222,3.3306,3.3452,3.3654,3.3907],""mean_ay"":0.2000,""ay"":[3.7883,3.8049,3.8156,3.8199,3.8178,3.8093,3.7946,3.7744,3.7491,3.7197,3.6870,3.6522,3.6163,3.5806,3.5461,3.5140,3.4854,3.4611,3.4419,3.4285,3.4213,3.4205,3.4261,3.4380,3.4558,3.4789,3.5065,3.5379,3.5718,3.6074,3.6433,3.6785],""mean_az"":0.3000,""az"":[3.9019,3.8840,3.8609,3.8332,3.8018,3.7678,3.7323,3.6964,3.6612,3.6279,3.5976,3.5713,3.5497,3.5337,3.5237,3.5200,3.5228,3.5320,3.5472,3.5680,3.5937,3.6236,3.6565,3.6915,3.7274,3.7630,3.7973,3.8291,3.8573,3.8811,3.8997,3.9125],""mean_gx"":0.4000,""gx"":[3.8482,3.8123,3.7767,3.7424,3.7107,3.6824,3.6587,3.6401,3.6274,3.6209,3.6208,3.6271,3.6397,3.6581,3.6818,3.7099,3.7415,3.7757,3.8114,3.8473,3.8823,3.9153,3.9453,3.9712,3.9922,4.0076,4.0170,4.0200,4.0165,4.0068,3.9909,3.9696],""mean_gy"":0.5000,""gy"":[3.7686,3.7477,3.7323,3.7230,3.7200,3.7235,3.7334,3.7492,3.7706,3.7969,3.8271,3.8603,3.8954,3.9314,3.9669,4.0010,4.0324,4.0602,4.0835,4.1015,4.1136,4.1195,4.1189,4.1119,4.0987,4.0797,4.0556,4.0270,3.9951,3.9607,3.9250,3.8891],""mean_gz"":0.6000,""gz"":[3.8282,3.8415,3.8605,3.8847,3.9132,3.9452,3.9796,4.0154,4.0512,4.0861,4.1188,4.1484,4.1737,4.1942,4.2089,4.2176,4.2199,4.2158,4.2053,4.1888,4.1669,4.1402,4.1096,4.0762,4.0409,4.0050,3.9695,3.9357,3.9046,3.8772,3.8544,3.8370],""relayed_by"":2}"
2026-07-17T06:08:25,health_monitor/node_2/cs_ppg,312,"{""ts"":347855,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6800,0.7341,0.7846,0.8290,0.8651,0.8910,0.9054,0.9073,0.8965,0.8733,0.8384,0.7934,0.7401,0.6807,0.6179,0.5542,0.4926,0.4356,0.3857,0.3449,0.3150,0.2972,0.2920,0.2995,0.3191,0.3497,0.3897,0.4371,0.4894,0.5443,0.5989,0.6507]}"
2026-07-17T06:08:25,health_monitor/node_1/cs_imu,1530,"{""ts"":348052,""finger"":true,""mean_ax"":0.1000,""ax"":[3.5500,3.5858,3.6205,3.6528,3.6819,3.7067,3.7264,3.7404,3.7483,3.7498,3.7448,3.7335,3.7163,3.6937,3.6665,3.6355,3.6017,3.5663,3.5303,3.4950,3.4615,3.4308,3.4040,3.3819,3.3652,3.3545,3.3501,3.3522,3.3606,3.3752,3.3954,3.4207],""mean_ay"":0.2000,""ay"":[3.8183,3.8349,3.8456,3.8499,3.8478,3.8393,3.8246,3.8044,3.7791,3.7497,3.7170,3.6822,3.6463,3.6106,3.5761,3.5440,3.5154,3.4911,3.4719,3.4585,3.4513,3.4505,3.4561,3.4680,3.4858,3.5089,3.5365,3.5679,3.6018,3.6374,3.6733,3.7085],""mean_az"":0.3000,""az"":[3.9319,3.9140,3.8909,3.8632,3.8318,3.7978,3.7623,3.7264,3.6912,3.6579,3.6276,3.6013,3.5797,3.5637,3.5537,3.5500,3.5528,3.5620,3.5772,3.5980,3.6237,3.6536,3.6865,3.7215,3.7574,3.7930,3.8273,3.8591,3.8873,3.9111,3.9297,3.9425],""mean_gx"":0.4000,""gx"":[3.8782,3.8423,3.8067,3.7724,3.7407,3.7124,3.6887,3.6701,3.6574,3.6509,3.6508,3.6571,3.6697,3.6881,3.7118,3.7399,3.7715,3.8057,3.8414,3.8773,3.9123,3.9453,3.9753,4.0012,4.0222,4.0376,4.0470,4.0500,4.0465,4.0368,4.0209,3.9996],""mean_gy"":0.5000,""gy"":[3.7986,3.7777,3.7623,3.7530,3.7500,3.7535,3.7634,3.7792,3.8006,3.8269,3.8571,3.8903,3.9254,3.9614,3.9969,4.0310,4.0624,4.0902,4.1135,4.1315,4.1436,4.1495,4.1489,4.1419,4.1287,4.1097,4.0856,4.0570,4.0251,3.9907,3.9550,3.9191],""mean_gz"":0.6000,""gz"":[3.8582,3.8715,3.8905,3.9147,3.9432,3.9752,4.0096,4.0454,4.0812,4.1161,4.1488,4.1784,4.2037,4.2242,4.2389,4.2476,4.2499,4.2458,4.2353,4.2188,4.1969,4.1702,4.1396,4.1062,4.0709,4.0350,3.9995,3.9657,3.9346,3.9072,3.8844,3.8670],""relayed_by"":2}"
2026-07-17T06:08:28,health_monitor/node_2/cs_ppg,312,"{""ts"":350891,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6900,0.7441,0.7946,0.8390,0.8751,0.9010,0.9154,0.9173,0.9065,0.8833,0.8484,0.8034,0.7501,0.6907,0.6279,0.5642,0.5026,0.4456,0.3957,0.3549,0.3250,0.3072,0.3020,0.3095,0.3291,0.3597,0.3997,0.4471,0.4994,0.5543,0.6089,0.6607]}"
2026-07-17T06:08:28,health_monitor/node_1/cs_imu,1530,"{""ts"":351078,""finger"":true,""mean_ax"":0.1000,""ax"":[3.5800,3.6158,3.6505,3.6828,3.7119,3.7367,3.7564,3.7704,3.7783,3.7798,3.7748,3.7635,3.7463,3.7237,3.6965,3.6655,3.6317,3.5963,3.5604,3.5250,3.4915,3.4608,3.4340,3.4119,3.3952,3.3845,3.3801,3.3822,3.3906,3.4052,3.4254,3.4507],""mean_ay"":0.2000,""ay"":[3.8483,3.8649,3.8756,3.8799,3.8778,3.8693,3.8546,3.8344,3.8091,3.7797,3.7470,3.7122,3.6763,3.6406,3.6061,3.5740,3.5454,3.5211,3.5019,3.4885,3.4813,3.4805,3.4861,3.4980,3.5158,3.5389,3.5665,3.5979,3.6318,3.6674,3.7033,3.7385],""mean_az"":0.3000,""az"":[3.9619,3.9440,3.9209,3.8932,3.8618,3.8278,3.7923,3.7564,3.7212,3.6879,3.6576,3.6313,3.6097,3.5937,3.5837,3.5800,3.5828,3.5920,3.6072,3.6280,3.6537,3.6836,3.7165,3.7515,3.7874,3.8230,3.8573,3.8891,3.9173,3.9411,3.9597,3.9725],""mean_gx"":0.4000,""gx"":[3.9082,3.8723,3.8367,3.8024,3.7707,3.7424,3.7187,3.7001,3.6874,3.6809,3.6808,3.6871,3.6997,3.7181,3.7418,3.7699,3.8015,3.8357,3.8714,3.9073,3.9423,3.9753,4.0053,4.0312,4.0522,4.0676,4.0770,4.0800,4.0765,4.0668,4.0509,4.0296],""mean_gy"":0.5000,""gy"":[3.8286,3.8077,3.7923,3.7830,3.7800,3.7835,3.7934,3.8092,3.8306,3.8569,3.8871,3.9203,3.9554,3.9914,4.0269,4.0610,4.0924,4.1202,4.1435,4.1615,4.1736,4.1795,4.1789,4.1719,4.1587,4.1397,4.1156,4.0870,4.0551,4.0207,3.9850,3.9491],""mean_gz"":0.6000,""gz"":[3.8882,3.9015,3.9205,3.9447,3.9732,4.0052,4.0396,4.0754,4.1112,4.1461,4.1788,4.2084,4.2337,4.2542,4.2689,4.2776,4.2799,4.2758,4.2653,4.2488,4.2269,4.2002,4.1696,4.1362,4.1009,4.0650,4.0295,3.9957,3.9646,3.9372,3.9144,3.8970],""relayed_by"":2}"
